Step : 1	Numberions : 38
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
Mg7+		213.01	18.69	4.26	4.26	1.87	1.87	285.41	24.00	7.00		0.00
Mg8+		199.12	22.27	3.98	3.98	2.23	2.23	305.11	24.00	8.00		0.00
Mg9+		187.70	25.94	3.75	3.75	2.59	2.59	323.62	24.00	9.00		0.00
Mg10+		178.08	29.70	3.56	3.56	2.97	2.97	341.13	24.00	10.00		0.00
Mg11+		169.85	33.54	3.40	3.40	3.35	3.35	357.78	24.00	11.00		0.00
Mg12+		162.69	37.45	3.25	3.25	3.75	3.75	373.69	24.00	12.00		0.00
Si7+		231.79	16.98	4.64	4.64	1.70	1.70	264.24	28.00	7.00		0.00
Si8+		216.32	20.34	4.33	4.33	2.03	2.03	282.48	28.00	8.00		0.00
Si9+		203.64	23.81	4.07	4.07	2.38	2.38	299.62	28.00	9.00		0.00
Si10+		193.01	27.37	3.86	3.86	2.74	2.74	315.82	28.00	10.00		0.00
Si11+		183.93	31.02	3.68	3.68	3.10	3.10	331.24	28.00	11.00		0.00
Si12+		176.06	34.71	3.52	3.52	3.47	3.47	345.97	28.00	12.00		0.00
S8+		231.17	19.02	4.62	4.62	1.90	1.90	264.24	32.00	8.00		0.00
S9+		217.60	22.28	4.35	4.35	2.23	2.23	280.27	32.00	9.00		0.00
S10+		206.22	25.63	4.12	4.12	2.56	2.56	295.43	32.00	10.00		0.00
S11+		196.50	29.07	3.93	3.93	2.91	2.91	309.85	32.00	11.00		0.00
S12+		188.08	32.58	3.76	3.76	3.26	3.26	323.62	32.00	12.00		0.00
Ca10+		230.64	22.15	4.61	4.61	2.21	2.21	264.24	40.00	10.00		0.00
Ca11+		219.69	25.15	4.39	4.39	2.51	2.51	277.13	40.00	11.00		0.00
Ca12+		210.20	28.21	4.20	4.20	2.82	2.82	289.46	40.00	12.00		0.00
Ca13+		201.88	31.35	4.04	4.04	3.14	3.14	301.28	40.00	13.00		0.00
Ca14+		194.50	34.56	3.89	3.89	3.46	3.46	312.65	40.00	14.00		0.00
Fe13+		237.82	24.63	4.76	4.76	2.46	2.46	254.63	56.00	13.00		0.00
Fe14+		229.04	27.16	4.58	4.58	2.72	2.72	264.24	56.00	14.00		0.00
Fe15+		221.21	29.72	4.42	4.42	2.97	2.97	273.51	56.00	15.00		0.00
Fe16+		214.16	32.33	4.28	4.28	3.23	3.23	282.48	56.00	16.00		0.00
Fe17+		207.78	34.97	4.16	4.16	3.50	3.50	291.17	56.00	17.00		0.00
Fe18+		201.97	37.67	4.04	4.04	3.77	3.77	299.62	56.00	18.00		0.00
Fe19+		196.64	40.43	3.93	3.93	4.04	4.04	307.83	56.00	19.00		0.00
Fe20+		191.74	43.23	3.83	3.83	4.32	4.32	315.82	56.00	20.00		0.00
Fe21+		187.21	46.06	3.74	3.74	4.61	4.61	323.62	56.00	21.00		0.00
Fe22+		183.01	48.93	3.66	3.66	4.89	4.89	331.24	56.00	22.00		0.00
Fe23+		179.09	51.94	3.58	3.58	5.19	5.19	338.68	56.00	23.00		0.00
Fe24+		175.43	54.97	3.51	3.51	5.50	5.50	345.97	56.00	24.00		0.00
Fe25+		172.01	58.04	3.44	3.44	5.80	5.80	353.10	56.00	25.00		0.00
Fe26+		168.79	61.13	3.38	3.38	6.11	6.11	360.09	56.00	26.00		0.00
Step : 48	Numberions : 52
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		143.72	8.68	2.87	2.87	1.50	1.50	416.28	3.00	2.00		0.00
He2+		166.52	8.49	3.33	3.33	1.50	1.50	360.51	4.00	2.00		0.00
C4+		203.67	13.28	4.07	4.07	1.50	1.50	294.36	12.00	4.00		0.00
C5+		181.59	17.38	3.63	3.63	1.74	1.74	329.10	12.00	5.00		0.00
C6+		165.46	21.59	3.31	3.31	2.16	2.16	360.51	12.00	6.00		0.00
O5+		209.04	15.23	4.18	4.18	1.52	1.52	285.01	16.00	5.00		0.00
O6+		190.38	19.19	3.81	3.81	1.92	1.92	312.21	16.00	6.00		0.00
O7+		176.01	23.21	3.52	3.52	2.32	2.32	337.23	16.00	7.00		0.00
O8+		164.51	27.31	3.29	3.29	2.73	2.73	360.51	16.00	8.00		0.00
N4+		220.07	12.36	4.40	4.40	1.50	1.50	272.52	14.00	4.00		0.00
N5+		196.00	16.35	3.92	3.92	1.63	1.63	304.69	14.00	5.00		0.00
N6+		178.48	20.43	3.57	3.57	2.04	2.04	333.77	14.00	6.00		0.00
N7+		165.01	24.61	3.30	3.30	2.46	2.46	360.51	14.00	7.00		0.00
Ne7+		195.89	19.99	3.92	3.92	2.00	2.00	301.63	20.00	7.00		0.00
Ne8+		183.09	23.78	3.66	3.66	2.38	2.38	322.45	20.00	8.00		0.00
Mg6+		230.85	15.15	4.62	4.62	1.52	1.52	254.92	24.00	6.00		0.00
Mg7+		213.43	18.60	4.27	4.27	1.86	1.86	275.35	24.00	7.00		0.00
Mg8+		199.51	22.16	3.99	3.99	2.22	2.22	294.36	24.00	8.00		0.00
Mg9+		188.06	25.82	3.76	3.76	2.58	2.58	312.21	24.00	9.00		0.00
Mg10+		178.42	29.56	3.57	3.57	2.96	2.96	329.10	24.00	10.00		0.00
Mg11+		170.17	33.38	3.40	3.40	3.34	3.34	345.16	24.00	11.00		0.00
Mg12+		163.00	37.27	3.26	3.26	3.73	3.73	360.51	24.00	12.00		0.00
Si7+		232.25	16.89	4.64	4.64	1.69	1.69	254.92	28.00	7.00		0.00
Si8+		216.74	20.24	4.33	4.33	2.02	2.02	272.52	28.00	8.00		0.00
Si9+		204.04	23.69	4.08	4.08	2.37	2.37	289.05	28.00	9.00		0.00
Si10+		193.38	27.23	3.87	3.87	2.72	2.72	304.69	28.00	10.00		0.00
Si11+		184.28	30.86	3.69	3.69	3.09	3.09	319.56	28.00	11.00		0.00
Si12+		176.40	34.54	3.53	3.53	3.45	3.45	333.77	28.00	12.00		0.00
S8+		231.62	18.92	4.63	4.63	1.89	1.89	254.92	32.00	8.00		0.00
S9+		218.02	22.17	4.36	4.36	2.22	2.22	270.38	32.00	9.00		0.00
S10+		206.62	25.50	4.13	4.13	2.55	2.55	285.01	32.00	10.00		0.00
S11+		196.88	28.93	3.94	3.94	2.89	2.89	298.92	32.00	11.00		0.00
S12+		188.44	32.42	3.77	3.77	3.24	3.24	312.21	32.00	12.00		0.00
Ca10+		231.09	22.03	4.62	4.62	2.20	2.20	254.92	40.00	10.00		0.00
Ca11+		220.12	25.02	4.40	4.40	2.50	2.50	267.36	40.00	11.00		0.00
Ca12+		210.61	28.07	4.21	4.21	2.81	2.81	279.25	40.00	12.00		0.00
Ca13+		202.26	31.19	4.05	4.05	3.12	3.12	290.65	40.00	13.00		0.00
Ca14+		194.87	34.39	3.90	3.90	3.44	3.44	301.63	40.00	14.00		0.00
Fe13+		238.28	24.51	4.77	4.77	2.45	2.45	245.65	56.00	13.00		0.00
Fe14+		229.48	27.02	4.59	4.59	2.70	2.70	254.92	56.00	14.00		0.00
Fe15+		221.63	29.58	4.43	4.43	2.96	2.96	263.87	56.00	15.00		0.00
Fe16+		214.57	32.17	4.29	4.29	3.22	3.22	272.52	56.00	16.00		0.00
Fe17+		208.18	34.80	4.16	4.16	3.48	3.48	280.91	56.00	17.00		0.00
Fe18+		202.35	37.48	4.05	4.05	3.75	3.75	289.05	56.00	18.00		0.00
Fe19+		197.02	40.23	3.94	3.94	4.02	4.02	296.97	56.00	19.00		0.00
Fe20+		192.10	43.02	3.84	3.84	4.30	4.30	304.69	56.00	20.00		0.00
Fe21+		187.56	45.83	3.75	3.75	4.58	4.58	312.21	56.00	21.00		0.00
Fe22+		183.35	48.68	3.67	3.67	4.87	4.87	319.56	56.00	22.00		0.00
Fe23+		179.42	51.67	3.59	3.59	5.17	5.17	326.74	56.00	23.00		0.00
Fe24+		175.76	54.69	3.52	3.52	5.47	5.47	333.77	56.00	24.00		0.00
Fe25+		172.32	57.74	3.45	3.45	5.77	5.77	340.65	56.00	25.00		0.00
Fe26+		169.10	60.83	3.38	3.38	6.08	6.08	347.40	56.00	26.00		0.00
Step : 49	Numberions : 52
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		143.99	8.64	2.88	2.88	1.50	1.50	401.61	3.00	2.00		0.00
He2+		166.82	8.46	3.34	3.34	1.50	1.50	347.80	4.00	2.00		0.00
C4+		204.04	13.22	4.08	4.08	1.50	1.50	283.98	12.00	4.00		0.00
C5+		181.92	17.31	3.64	3.64	1.73	1.73	317.50	12.00	5.00		0.00
C6+		165.76	21.50	3.32	3.32	2.15	2.15	347.80	12.00	6.00		0.00
O5+		209.42	15.16	4.19	4.19	1.52	1.52	274.96	16.00	5.00		0.00
O6+		190.73	19.10	3.81	3.81	1.91	1.91	301.20	16.00	6.00		0.00
O7+		176.33	23.11	3.53	3.53	2.31	2.31	325.34	16.00	7.00		0.00
O8+		164.81	27.20	3.30	3.30	2.72	2.72	347.80	16.00	8.00		0.00
N4+		220.48	12.31	4.41	4.41	1.50	1.50	262.91	14.00	4.00		0.00
N5+		196.36	16.27	3.93	3.93	1.63	1.63	293.95	14.00	5.00		0.00
N6+		178.81	20.34	3.58	3.58	2.03	2.03	322.00	14.00	6.00		0.00
N7+		165.31	24.50	3.31	3.31	2.45	2.45	347.80	14.00	7.00		0.00
Ne7+		196.24	19.89	3.92	3.92	1.99	1.99	290.99	20.00	7.00		0.00
Ne8+		183.42	23.67	3.67	3.67	2.37	2.37	311.08	20.00	8.00		0.00
Mg6+		231.28	15.08	4.63	4.63	1.51	1.51	245.93	24.00	6.00		0.00
Mg7+		213.81	18.51	4.28	4.28	1.85	1.85	265.64	24.00	7.00		0.00
Mg8+		199.87	22.05	4.00	4.00	2.21	2.21	283.98	24.00	8.00		0.00
Mg9+		188.39	25.70	3.77	3.77	2.57	2.57	301.20	24.00	9.00		0.00
Mg10+		178.74	29.42	3.57	3.57	2.94	2.94	317.50	24.00	10.00		0.00
Mg11+		170.47	33.23	3.41	3.41	3.32	3.32	332.99	24.00	11.00		0.00
Mg12+		163.29	37.10	3.27	3.27	3.71	3.71	347.80	24.00	12.00		0.00
Si7+		232.68	16.81	4.65	4.65	1.68	1.68	245.93	28.00	7.00		0.00
Si8+		217.14	20.14	4.34	4.34	2.01	2.01	262.91	28.00	8.00		0.00
Si9+		204.41	23.58	4.09	4.09	2.36	2.36	278.86	28.00	9.00		0.00
Si10+		193.73	27.11	3.87	3.87	2.71	2.71	293.95	28.00	10.00		0.00
Si11+		184.61	30.72	3.69	3.69	3.07	3.07	308.29	28.00	11.00		0.00
Si12+		176.71	34.38	3.53	3.53	3.44	3.44	322.00	28.00	12.00		0.00
S8+		232.05	18.83	4.64	4.64	1.88	1.88	245.93	32.00	8.00		0.00
S9+		218.42	22.06	4.37	4.37	2.21	2.21	260.85	32.00	9.00		0.00
S10+		206.99	25.38	4.14	4.14	2.54	2.54	274.96	32.00	10.00		0.00
S11+		197.23	28.79	3.94	3.94	2.88	2.88	288.38	32.00	11.00		0.00
S12+		188.78	32.27	3.78	3.78	3.23	3.23	301.20	32.00	12.00		0.00
Ca10+		231.52	21.93	4.63	4.63	2.19	2.19	245.93	40.00	10.00		0.00
Ca11+		220.52	24.90	4.41	4.41	2.49	2.49	257.94	40.00	11.00		0.00
Ca12+		210.99	27.94	4.22	4.22	2.79	2.79	269.41	40.00	12.00		0.00
Ca13+		202.63	31.05	4.05	4.05	3.10	3.10	280.41	40.00	13.00		0.00
Ca14+		195.22	34.23	3.90	3.90	3.42	3.42	290.99	40.00	14.00		0.00
Fe13+		238.72	24.40	4.77	4.77	2.44	2.44	236.99	56.00	13.00		0.00
Fe14+		229.90	26.89	4.60	4.60	2.69	2.69	245.93	56.00	14.00		0.00
Fe15+		222.03	29.44	4.44	4.44	2.94	2.94	254.56	56.00	15.00		0.00
Fe16+		214.96	32.02	4.30	4.30	3.20	3.20	262.91	56.00	16.00		0.00
Fe17+		208.55	34.64	4.17	4.17	3.46	3.46	271.00	56.00	17.00		0.00
Fe18+		202.71	37.30	4.05	4.05	3.73	3.73	278.86	56.00	18.00		0.00
Fe19+		197.36	40.04	3.95	3.95	4.00	4.00	286.50	56.00	19.00		0.00
Fe20+		192.44	42.82	3.85	3.85	4.28	4.28	293.95	56.00	20.00		0.00
Fe21+		187.89	45.62	3.76	3.76	4.56	4.56	301.20	56.00	21.00		0.00
Fe22+		183.67	48.45	3.67	3.67	4.85	4.85	308.29	56.00	22.00		0.00
Fe23+		179.73	51.43	3.59	3.59	5.14	5.14	315.22	56.00	23.00		0.00
Fe24+		176.06	54.43	3.52	3.52	5.44	5.44	322.00	56.00	24.00		0.00
Fe25+		172.62	57.47	3.45	3.45	5.75	5.75	328.64	56.00	25.00		0.00
Fe26+		169.39	60.54	3.39	3.39	6.05	6.05	335.15	56.00	26.00		0.00
Step : 50	Numberions : 52
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		144.23	8.61	2.88	2.88	1.50	1.50	387.45	3.00	2.00		0.00
He2+		167.10	8.43	3.34	3.34	1.50	1.50	335.54	4.00	2.00		0.00
C4+		204.40	13.17	4.09	4.09	1.50	1.50	273.97	12.00	4.00		0.00
C5+		182.23	17.24	3.64	3.64	1.72	1.72	306.30	12.00	5.00		0.00
C6+		166.04	21.42	3.32	3.32	2.14	2.14	335.54	12.00	6.00		0.00
O5+		209.78	15.10	4.20	4.20	1.51	1.51	265.27	16.00	5.00		0.00
O6+		191.05	19.02	3.82	3.82	1.90	1.90	290.58	16.00	6.00		0.00
O7+		176.63	23.02	3.53	3.53	2.30	2.30	313.87	16.00	7.00		0.00
O8+		165.09	27.09	3.30	3.30	2.71	2.71	335.54	16.00	8.00		0.00
N4+		220.86	12.25	4.42	4.42	1.50	1.50	253.64	14.00	4.00		0.00
N5+		196.70	16.21	3.93	3.93	1.62	1.62	283.58	14.00	5.00		0.00
N6+		179.11	20.26	3.58	3.58	2.03	2.03	310.65	14.00	6.00		0.00
N7+		165.59	24.40	3.31	3.31	2.44	2.44	335.54	14.00	7.00		0.00
Ne7+		196.57	19.81	3.93	3.93	1.98	1.98	280.73	20.00	7.00		0.00
Ne8+		183.73	23.57	3.67	3.67	2.36	2.36	300.11	20.00	8.00		0.00
Mg6+		231.67	15.02	4.63	4.63	1.50	1.50	237.26	24.00	6.00		0.00
Mg7+		214.17	18.43	4.28	4.28	1.84	1.84	256.27	24.00	7.00		0.00
Mg8+		200.20	21.96	4.00	4.00	2.20	2.20	273.97	24.00	8.00		0.00
Mg9+		188.71	25.59	3.77	3.77	2.56	2.56	290.58	24.00	9.00		0.00
Mg10+		179.04	29.30	3.58	3.58	2.93	2.93	306.30	24.00	10.00		0.00
Mg11+		170.75	33.09	3.42	3.42	3.31	3.31	321.25	24.00	11.00		0.00
Mg12+		163.56	36.95	3.27	3.27	3.69	3.69	335.54	24.00	12.00		0.00
Si7+		233.08	16.74	4.66	4.66	1.67	1.67	237.26	28.00	7.00		0.00
Si8+		217.52	20.05	4.35	4.35	2.01	2.01	253.64	28.00	8.00		0.00
Si9+		204.76	23.47	4.10	4.10	2.35	2.35	269.03	28.00	9.00		0.00
Si10+		194.06	26.99	3.88	3.88	2.70	2.70	283.58	28.00	10.00		0.00
Si11+		184.92	30.58	3.70	3.70	3.06	3.06	297.42	28.00	11.00		0.00
Si12+		177.01	34.24	3.54	3.54	3.42	3.42	310.65	28.00	12.00		0.00
S8+		232.45	18.75	4.65	4.65	1.87	1.87	237.26	32.00	8.00		0.00
S9+		218.79	21.96	4.38	4.38	2.20	2.20	251.65	32.00	9.00		0.00
S10+		207.34	25.27	4.15	4.15	2.53	2.53	265.27	32.00	10.00		0.00
S11+		197.57	28.66	3.95	3.95	2.87	2.87	278.21	32.00	11.00		0.00
S12+		189.09	32.13	3.78	3.78	3.21	3.21	290.58	32.00	12.00		0.00
Ca10+		231.91	21.83	4.64	4.64	2.18	2.18	237.26	40.00	10.00		0.00
Ca11+		220.89	24.79	4.42	4.42	2.48	2.48	248.84	40.00	11.00		0.00
Ca12+		211.35	27.82	4.23	4.23	2.78	2.78	259.91	40.00	12.00		0.00
Ca13+		202.97	30.91	4.06	4.06	3.09	3.09	270.52	40.00	13.00		0.00
Ca14+		195.54	34.08	3.91	3.91	3.41	3.41	280.73	40.00	14.00		0.00
Fe13+		239.12	24.29	4.78	4.78	2.43	2.43	228.63	56.00	13.00		0.00
Fe14+		230.29	26.78	4.61	4.61	2.68	2.68	237.26	56.00	14.00		0.00
Fe15+		222.40	29.31	4.45	4.45	2.93	2.93	245.59	56.00	15.00		0.00
Fe16+		215.31	31.88	4.31	4.31	3.19	3.19	253.64	56.00	16.00		0.00
Fe17+		208.89	34.49	4.18	4.18	3.45	3.45	261.45	56.00	17.00		0.00
Fe18+		203.05	37.14	4.06	4.06	3.71	3.71	269.03	56.00	18.00		0.00
Fe19+		197.69	39.87	3.95	3.95	3.99	3.99	276.40	56.00	19.00		0.00
Fe20+		192.75	42.63	3.86	3.86	4.26	4.26	283.58	56.00	20.00		0.00
Fe21+		188.20	45.42	3.76	3.76	4.54	4.54	290.58	56.00	21.00		0.00
Fe22+		183.96	48.25	3.68	3.68	4.82	4.82	297.42	56.00	22.00		0.00
Fe23+		180.03	51.20	3.60	3.60	5.12	5.12	304.11	56.00	23.00		0.00
Fe24+		176.35	54.19	3.53	3.53	5.42	5.42	310.65	56.00	24.00		0.00
Fe25+		172.90	57.22	3.46	3.46	5.72	5.72	317.05	56.00	25.00		0.00
Fe26+		169.66	60.27	3.39	3.39	6.03	6.03	323.33	56.00	26.00		0.00
Step : 51	Numberions : 43
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		144.47	8.59	2.89	2.89	1.50	1.50	373.78	3.00	2.00		0.00
He2+		167.36	8.40	3.35	3.35	1.50	1.50	323.71	4.00	2.00		0.00
C4+		204.73	13.12	4.09	4.09	1.50	1.50	264.31	12.00	4.00		0.00
C5+		182.52	17.17	3.65	3.65	1.72	1.72	295.50	12.00	5.00		0.00
C6+		166.30	21.34	3.33	3.33	2.13	2.13	323.71	12.00	6.00		0.00
O5+		210.12	15.04	4.20	4.20	1.50	1.50	255.91	16.00	5.00		0.00
O6+		191.36	18.95	3.83	3.83	1.89	1.89	280.34	16.00	6.00		0.00
O7+		176.91	22.93	3.54	3.54	2.29	2.29	302.80	16.00	7.00		0.00
O8+		165.35	26.98	3.31	3.31	2.70	2.70	323.71	16.00	8.00		0.00
N5+		197.01	16.15	3.94	3.94	1.61	1.61	273.58	14.00	5.00		0.00
N6+		179.40	20.18	3.59	3.59	2.02	2.02	299.69	14.00	6.00		0.00
N7+		165.85	24.31	3.32	3.32	2.43	2.43	323.71	14.00	7.00		0.00
Ne7+		196.88	19.73	3.94	3.94	1.97	1.97	270.83	20.00	7.00		0.00
Ne8+		184.02	23.47	3.68	3.68	2.35	2.35	289.53	20.00	8.00		0.00
Mg7+		214.51	18.35	4.29	4.29	1.84	1.84	247.24	24.00	7.00		0.00
Mg8+		200.51	21.87	4.01	4.01	2.19	2.19	264.31	24.00	8.00		0.00
Mg9+		189.00	25.48	3.78	3.78	2.55	2.55	280.34	24.00	9.00		0.00
Mg10+		179.31	29.18	3.59	3.59	2.92	2.92	295.50	24.00	10.00		0.00
Mg11+		171.02	32.96	3.42	3.42	3.30	3.30	309.93	24.00	11.00		0.00
Mg12+		163.81	36.80	3.28	3.28	3.68	3.68	323.71	24.00	12.00		0.00
Si8+		217.86	19.97	4.36	4.36	2.00	2.00	244.70	28.00	8.00		0.00
Si9+		205.08	23.38	4.10	4.10	2.34	2.34	259.54	28.00	9.00		0.00
Si10+		194.37	26.88	3.89	3.89	2.69	2.69	273.58	28.00	10.00		0.00
Si11+		185.21	30.46	3.70	3.70	3.05	3.05	286.94	28.00	11.00		0.00
Si12+		177.28	34.10	3.55	3.55	3.41	3.41	299.69	28.00	12.00		0.00
S9+		219.14	21.87	4.38	4.38	2.19	2.19	242.78	32.00	9.00		0.00
S10+		207.67	25.17	4.15	4.15	2.52	2.52	255.91	32.00	10.00		0.00
S11+		197.88	28.55	3.96	3.96	2.85	2.85	268.40	32.00	11.00		0.00
S12+		189.39	32.00	3.79	3.79	3.20	3.20	280.34	32.00	12.00		0.00
Ca12+		211.68	27.70	4.23	4.23	2.77	2.77	250.74	40.00	12.00		0.00
Ca13+		203.29	30.78	4.07	4.07	3.08	3.08	260.98	40.00	13.00		0.00
Ca14+		195.85	33.94	3.92	3.92	3.39	3.39	270.83	40.00	14.00		0.00
Fe16+		215.65	31.75	4.31	4.31	3.18	3.18	244.70	56.00	16.00		0.00
Fe17+		209.22	34.35	4.18	4.18	3.43	3.43	252.23	56.00	17.00		0.00
Fe18+		203.36	36.99	4.07	4.07	3.70	3.70	259.54	56.00	18.00		0.00
Fe19+		197.99	39.71	3.96	3.96	3.97	3.97	266.65	56.00	19.00		0.00
Fe20+		193.05	42.46	3.86	3.86	4.25	4.25	273.58	56.00	20.00		0.00
Fe21+		188.48	45.24	3.77	3.77	4.52	4.52	280.34	56.00	21.00		0.00
Fe22+		184.24	48.05	3.68	3.68	4.81	4.81	286.94	56.00	22.00		0.00
Fe23+		180.30	50.99	3.61	3.61	5.10	5.10	293.38	56.00	23.00		0.00
Fe24+		176.61	53.97	3.53	3.53	5.40	5.40	299.69	56.00	24.00		0.00
Fe25+		173.16	56.98	3.46	3.46	5.70	5.70	305.87	56.00	25.00		0.00
Fe26+		169.91	60.03	3.40	3.40	6.00	6.00	311.93	56.00	26.00		0.00
Step : 52	Numberions : 43
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		144.68	8.56	2.89	2.89	1.50	1.50	360.61	3.00	2.00		0.00
He2+		167.61	8.37	3.35	3.35	1.50	1.50	312.29	4.00	2.00		0.00
C4+		205.03	13.07	4.10	4.10	1.50	1.50	254.99	12.00	4.00		0.00
C5+		182.79	17.11	3.66	3.66	1.71	1.71	285.08	12.00	5.00		0.00
C6+		166.55	21.26	3.33	3.33	2.13	2.13	312.29	12.00	6.00		0.00
O5+		210.43	14.98	4.21	4.21	1.50	1.50	246.89	16.00	5.00		0.00
O6+		191.64	18.88	3.83	3.83	1.89	1.89	270.45	16.00	6.00		0.00
O7+		177.17	22.85	3.54	3.54	2.28	2.28	292.12	16.00	7.00		0.00
O8+		165.59	26.89	3.31	3.31	2.69	2.69	312.29	16.00	8.00		0.00
N5+		197.31	16.09	3.95	3.95	1.61	1.61	263.94	14.00	5.00		0.00
N6+		179.66	20.11	3.59	3.59	2.01	2.01	289.13	14.00	6.00		0.00
N7+		166.10	24.23	3.32	3.32	2.42	2.42	312.29	14.00	7.00		0.00
Ne7+		197.17	19.65	3.94	3.94	1.97	1.97	261.28	20.00	7.00		0.00
Ne8+		184.29	23.38	3.69	3.69	2.34	2.34	279.32	20.00	8.00		0.00
Mg7+		214.83	18.28	4.30	4.30	1.83	1.83	238.52	24.00	7.00		0.00
Mg8+		200.81	21.79	4.02	4.02	2.18	2.18	254.99	24.00	8.00		0.00
Mg9+		189.28	25.39	3.79	3.79	2.54	2.54	270.45	24.00	9.00		0.00
Mg10+		179.57	29.07	3.59	3.59	2.91	2.91	285.08	24.00	10.00		0.00
Mg11+		171.26	32.83	3.43	3.43	3.28	3.28	299.00	24.00	11.00		0.00
Mg12+		164.04	36.67	3.28	3.28	3.67	3.67	312.29	24.00	12.00		0.00
Si8+		218.19	19.89	4.36	4.36	1.99	1.99	236.07	28.00	8.00		0.00
Si9+		205.39	23.29	4.11	4.11	2.33	2.33	250.39	28.00	9.00		0.00
Si10+		194.65	26.77	3.89	3.89	2.68	2.68	263.94	28.00	10.00		0.00
Si11+		185.49	30.34	3.71	3.71	3.03	3.03	276.82	28.00	11.00		0.00
Si12+		177.54	33.97	3.55	3.55	3.40	3.40	289.13	28.00	12.00		0.00
S9+		219.47	21.79	4.39	4.39	2.18	2.18	234.22	32.00	9.00		0.00
S10+		207.98	25.07	4.16	4.16	2.51	2.51	246.89	32.00	10.00		0.00
S11+		198.17	28.44	3.96	3.96	2.84	2.84	258.94	32.00	11.00		0.00
S12+		189.66	31.88	3.79	3.79	3.19	3.19	270.45	32.00	12.00		0.00
Ca12+		211.99	27.60	4.24	4.24	2.76	2.76	241.90	40.00	12.00		0.00
Ca13+		203.58	30.67	4.07	4.07	3.07	3.07	251.78	40.00	13.00		0.00
Ca14+		196.14	33.81	3.92	3.92	3.38	3.38	261.28	40.00	14.00		0.00
Fe16+		215.96	31.63	4.32	4.32	3.16	3.16	236.07	56.00	16.00		0.00
Fe17+		209.52	34.22	4.19	4.19	3.42	3.42	243.34	56.00	17.00		0.00
Fe18+		203.65	36.85	4.07	4.07	3.68	3.68	250.39	56.00	18.00		0.00
Fe19+		198.27	39.56	3.97	3.97	3.96	3.96	257.25	56.00	19.00		0.00
Fe20+		193.33	42.30	3.87	3.87	4.23	4.23	263.94	56.00	20.00		0.00
Fe21+		188.75	45.07	3.78	3.78	4.51	4.51	270.45	56.00	21.00		0.00
Fe22+		184.51	47.87	3.69	3.69	4.79	4.79	276.82	56.00	22.00		0.00
Fe23+		180.55	50.79	3.61	3.61	5.08	5.08	283.04	56.00	23.00		0.00
Fe24+		176.86	53.76	3.54	3.54	5.38	5.38	289.13	56.00	24.00		0.00
Fe25+		173.40	56.76	3.47	3.47	5.68	5.68	295.09	56.00	25.00		0.00
Fe26+		170.15	59.79	3.40	3.40	5.98	5.98	300.93	56.00	26.00		0.00
Step : 53	Numberions : 43
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		144.88	8.54	2.90	2.90	1.50	1.50	347.89	3.00	2.00		0.00
He2+		167.84	8.35	3.36	3.36	1.50	1.50	301.28	4.00	2.00		0.00
C4+		205.32	13.03	4.11	4.11	1.50	1.50	246.00	12.00	4.00		0.00
C5+		183.04	17.06	3.66	3.66	1.71	1.71	275.03	12.00	5.00		0.00
C6+		166.78	21.19	3.34	3.34	2.12	2.12	301.28	12.00	6.00		0.00
O5+		210.72	14.93	4.21	4.21	1.50	1.50	238.18	16.00	5.00		0.00
O6+		191.91	18.81	3.84	3.84	1.88	1.88	260.92	16.00	6.00		0.00
O7+		177.41	22.77	3.55	3.55	2.28	2.28	281.82	16.00	7.00		0.00
O8+		165.81	26.80	3.32	3.32	2.68	2.68	301.28	16.00	8.00		0.00
N5+		197.59	16.03	3.95	3.95	1.60	1.60	254.63	14.00	5.00		0.00
N6+		179.91	20.05	3.60	3.60	2.00	2.00	278.93	14.00	6.00		0.00
N7+		166.32	24.15	3.33	3.33	2.41	2.41	301.28	14.00	7.00		0.00
Ne7+		197.45	19.58	3.95	3.95	1.96	1.96	252.07	20.00	7.00		0.00
Ne8+		184.54	23.30	3.69	3.69	2.33	2.33	269.48	20.00	8.00		0.00
Mg7+		215.12	18.22	4.30	4.30	1.82	1.82	230.11	24.00	7.00		0.00
Mg8+		201.08	21.71	4.02	4.02	2.17	2.17	246.00	24.00	8.00		0.00
Mg9+		189.53	25.30	3.79	3.79	2.53	2.53	260.92	24.00	9.00		0.00
Mg10+		179.82	28.97	3.60	3.60	2.90	2.90	275.03	24.00	10.00		0.00
Mg11+		171.49	32.72	3.43	3.43	3.27	3.27	288.46	24.00	11.00		0.00
Mg12+		164.26	36.54	3.29	3.29	3.65	3.65	301.28	24.00	12.00		0.00
Si8+		218.50	19.82	4.37	4.37	1.98	1.98	227.75	28.00	8.00		0.00
Si9+		205.67	23.20	4.11	4.11	2.32	2.32	241.56	28.00	9.00		0.00
